D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_275.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_275.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_275.jpg,0,0,0,2.341277E-05
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_346.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_346.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_346.jpg,0,0.04693841,0,0.006214771
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_418.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_418.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_418.jpg,0,0.2290409,0,0.1031846
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_491.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_491.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_491.jpg,0,0.4613056,0,0.4620828
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_559.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_559.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_559.jpg,0,0.6496432,0,0.8881804
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_631.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_631.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_631.jpg,0,0.8833346,0,1.616901
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_698.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_698.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_698.jpg,0,1,0,2.324552
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_770.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_770.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_770.jpg,0,1,0,3.265995
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_842.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_842.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_842.jpg,-0.15,1,0,3.968927
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_909.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_909.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_909.jpg,-0.35,1,0,4.888266
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_16_980.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_16_980.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_16_980.jpg,-0.5000001,1,0,5.56223
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_047.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_047.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_047.jpg,0,1,0,6.458526
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_118.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_118.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_118.jpg,0,1,0,7.144283
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_190.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_190.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_190.jpg,0,1,0,8.053289
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_261.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_261.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_261.jpg,-0.1,1,0,8.728436
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_332.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_332.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_332.jpg,-0.3,1,0,9.602051
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_403.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_403.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_403.jpg,0,1,0,10.25074
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_474.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_474.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_474.jpg,-0.05,1,0,11.13217
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_545.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_545.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_545.jpg,-0.25,1,0,12.11222
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_616.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_616.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_616.jpg,-0.4,1,0,12.52488
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_687.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_687.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_687.jpg,0,1,0,13.25517
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_758.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_758.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_758.jpg,0,1,0,14.09372
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_828.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_828.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_828.jpg,0,1,0,15.0023
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_898.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_898.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_898.jpg,0,1,0,15.39158
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_17_968.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_17_968.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_17_968.jpg,0,1,0,16.22635
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_051.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_051.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_051.jpg,0,1,0,17.0727
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_123.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_123.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_123.jpg,-0.1,1,0,17.90156
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_192.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_192.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_192.jpg,-0.3,1,0,18.6748
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_262.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_262.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_262.jpg,-0.45,1,0,19.0714
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_346.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_346.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_346.jpg,0,1,0,20.15424
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_414.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_414.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_414.jpg,0,1,0,20.6568
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_484.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_484.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_484.jpg,0,1,0,21.47153
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_554.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_554.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_554.jpg,0,1,0,22.12103
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_626.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_626.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_626.jpg,-0.2,1,0,22.88555
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_696.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_696.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_696.jpg,-0.35,1,0,23.40796
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_766.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_766.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_766.jpg,-0.5500001,1,0,24.0571
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_837.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_837.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_837.jpg,-0.7,1,0,24.49205
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_908.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_908.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_908.jpg,-0.9000002,1,0,24.99479
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_18_979.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_18_979.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_18_979.jpg,0,1,0,25.3914
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_051.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_051.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_051.jpg,0,1,0,26.04786
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_119.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_119.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_119.jpg,0,1,0,26.5816
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_188.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_188.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_188.jpg,0,1,0,27.32467
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_257.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_257.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_257.jpg,0,1,0,27.88438
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_326.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_326.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_326.jpg,0,1,0,28.62676
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_394.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_394.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_394.jpg,0,1,0,29.18003
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_464.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_464.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_464.jpg,0,1,0,29.91238
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_535.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_535.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_535.jpg,0,1,0,30.19103
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_607.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_607.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_607.jpg,0,1,0,30.19031
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_674.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_674.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_674.jpg,-0.05,1,0,30.18891
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_745.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_745.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_745.jpg,-0.25,1,0,30.17477
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_816.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_816.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_816.jpg,0,1,0,30.1831
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_888.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_888.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_888.jpg,0,1,0,30.18954
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_19_959.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_19_959.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_19_959.jpg,0,1,0,30.19013
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_030.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_030.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_030.jpg,0,1,0,30.19024
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_101.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_101.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_101.jpg,-0.05,1,0,30.18988
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_173.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_173.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_173.jpg,-0.25,1,0,30.17516
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_244.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_244.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_244.jpg,0,1,0,30.18991
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_313.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_313.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_313.jpg,0,1,0,30.18955
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_383.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_383.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_383.jpg,0,1,0,30.18983
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_455.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_455.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_455.jpg,-0.2,1,0,30.18213
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_525.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_525.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_525.jpg,-0.4,1,0,30.15946
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_596.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_596.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_596.jpg,0,1,0,30.18758
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_667.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_667.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_667.jpg,0,1,0,30.18983
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_739.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_739.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_739.jpg,-0.15,1,0,30.18698
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_809.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_809.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_809.jpg,-0.35,1,0,30.16654
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_878.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_878.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_878.jpg,-0.5000001,1,0,30.14767
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_20_946.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_20_946.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_20_946.jpg,0,1,0,30.18465
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_21_015.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_21_015.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_21_015.jpg,0,1,0,30.18857
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_21_083.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_21_083.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_21_083.jpg,0,1,0,30.18991
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_21_152.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_21_152.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_21_152.jpg,0,1,0,30.18943
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_21_222.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_21_222.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_21_222.jpg,0,1,0,30.19029
D:\SELF_driving\Drive_data\IMG\center_2019_12_02_18_25_21_292.jpg,D:\SELF_driving\Drive_data\IMG\left_2019_12_02_18_25_21_292.jpg,D:\SELF_driving\Drive_data\IMG\right_2019_12_02_18_25_21_292.jpg,0,1,0,30.19033
